Time,Velocity
2.783333333333333,3.2250411913248973
2.8,3.3593211519356503
2.816666666666667,3.365295454694349
2.8333333333333335,3.487093493678294
2.85,3.493668842079965
2.8666666666666667,3.606578394306839
2.8833333333333333,3.614360852067231
2.9,3.7205150518548282
2.9166666666666665,3.7302127250343786
2.933333333333333,3.831071172088967
2.95,3.843378337656711
2.966666666666667,3.9399035280347503
2.9833333333333334,3.9555089763225215
3.0,4.048119575052185
3.0166666666666666,4.068106679510259
3.033333333333333,4.155158560975117
3.05,4.190578491721705
3.066666666666667,4.229020122389829
3.0833333333333335,4.332055598849418
3.1,4.35651402955173
3.1166666666666667,4.529072305699067
3.1333333333333333,4.54454384485226
3.15,4.622265472334354
3.1666666666666665,4.66134874279988
3.183333333333333,4.73366891707154
3.2,4.796198425026619
3.216666666666667,4.860491860112656
3.2333333333333334,4.933446797253804
3.25,4.995129149757602
3.2666666666666666,5.063457244952478
3.283333333333333,5.136355883789976
3.3,5.199658995393651
3.316666666666667,5.267160416426292
3.3333333333333335,5.342047271980399
3.35,5.407695303131019
3.3666666666666667,5.470609219928807
3.3833333333333333,5.546722912398866
3.4,5.616230996957185
3.4166666666666665,5.677712931852951
3.433333333333333,5.745097659585373
3.45,5.819395567324229
3.466666666666667,5.885156160474387
3.4833333333333334,5.947566544344806
3.5,6.013939861216129
3.5166666666666666,6.083484218197239
3.533333333333333,6.148771286092056
3.55,6.211992312102086
3.566666666666667,6.275929451104003
3.5833333333333335,6.340626773257205
3.6,6.404478074577478
3.6166666666666667,6.467065868262361
3.6333333333333333,6.528767113279239
3.65,6.589772260012331
3.6666666666666665,6.6498789796898485
3.683333333333333,6.708809885922237
3.7,6.766304972691802
3.716666666666667,6.823011427654044
3.7333333333333334,6.879343515378672
3.75,6.935611274891585
3.7666666666666666,6.992031583308268
3.783333333333333,7.048761393821582
3.8,7.105896485688251
3.816666666666667,7.163497950226254
3.8333333333333335,7.221583859410343
3.85,7.280153776402877
3.8666666666666667,7.339172859316645
3.8833333333333333,7.398598685520306
3.9,7.458651077046842
3.9166666666666665,7.5205125946599685
3.933333333333333,7.579748166740654
3.95,7.630670561654166
3.966666666666667,7.669430269206248
3.9833333333333334,7.69378949611572
4.0,7.701547160133283
4.016666666666667,7.6955309055900605
4.033333333333333,7.6937980794356555
4.05,7.692853465056632
4.066666666666666,7.69174911053734
4.083333333333333,7.690682425922825
4.1,7.689620032695928
4.116666666666666,7.688565740030565
4.133333333333334,7.687514313786456
4.15,7.686467179212172
4.166666666666667,7.685422429081246
4.183333333333334,7.6843791092080656
4.2,7.683335789636024
4.216666666666667,7.682294377310694
4.233333333333333,7.681252964891725
4.25,7.6802110755876924
4.266666666666667,7.679169186468623
4.283333333333333,7.678127297343115
4.3,7.677086838673092
4.316666666666666,7.676044949379822
4.333333333333333,7.675004013995856
4.35,7.6739616480131945
4.366666666666666,7.672919755687277
4.383333333333334,7.67187786622691
4.4,7.6708364537075795
4.416666666666667,7.669794087723667
4.433333333333334,7.66875219848036
4.45,7.667709832467458
4.466666666666667,7.66666794329355
4.483333333333333,7.665627961314236
4.5,7.664587025865211
4.516666666666667,7.663546090359262
4.533333333333333,7.673141961303347
4.55,7.678677086951922
4.566666666666666,7.693443303091159
4.583333333333333,7.7172246030183205
4.6,7.749717717617241
4.616666666666666,7.790563588632035
4.633333333333334,7.8393297226812315
4.65,7.895517352361116
4.666666666666667,7.958551886853775
4.683333333333334,8.027809146038319
4.7,8.102642062354212
4.716666666666667,8.18240833581176
4.733333333333333,8.266508105437632
4.75,8.354437831108301
4.766666666666667,8.445875170928508
4.783333333333333,8.540085795698431
4.8,8.635348323193616
4.816666666666666,8.729680063269
4.833333333333333,8.82225799759936
4.85,8.912691118390983
4.866666666666666,9.000761987795581
4.883333333333334,9.086366655389083
4.9,9.169485094225791
4.916666666666667,9.250156404714675
4.933333333333334,9.328462602792582
